Industry,Company,Financial_Metric,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,Heavy_Investment_Years
Metals,JSWSTEEL,Financing_CF,,-791,3300,-169,-3151,-2710,-8185,1753,5189,-3110,-14657,-5977,-5005,-8346.795455,"2015, 2019, 2020, 2022, 2024"
Metals,NMDC,Financing_CF,,-2548,-5801,-3449,-6290,-7249,-1557,-3201,-1753,-2591,-4067,-2067,-1302,-523.1136361,
Metals,SAIL,Financing_CF,,3009,1017,3775,743,3302,269,-3549,5003,-19808,-27398,8587,1362,-3141.136365,2017
Metals,TATASTEEL,Financing_CF,,7433.522722482681,1015,-2617,-4729,-2579,6640,-673,-1695,-37090,-23401,-6981,-11097,-7002,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2023"
Metals,VEDL,Financing_CF,,-2702.613639,-5052,-13956,-11303,-12425,-39255,-10242,-15547,-17565,-28903,-34142,-26092,-19223,"2016, 2025"
Metals,Financing_CF,Financing_CF-Average,,-1919.733766,-4196.857143,-4839.857143,-7597,-6401.571429,-10294.85714,-4609,-991.1428571,-13357,-16947.42857,-9247.714286,-9550,-8216.097403,
Metals,Financing_CF,Financing_CF-Median,,-791,1015,-2617,-6290,-5552,-8185,-3549,-1695,-8453,-14657,-6981,-10817,-7002,
Metals,COALINDIA,Net,,-284.1590924,-2246,250,1721,-682,-196,-2426,1219,2321,1951,-1436,-282,5815,"2018, 2022, 2023"
Metals,HINDALCO,Net,,-545,1353,833,-394,4259,-181,1055,12174,-12930,3300,1199,-1028,-2125.477273,"2013, 2014, 2021, 2024, 2025"
Metals,JSWSTEEL,Net,,-380,276,334,-111,84,-335,4999,-1615,7977,-3135,6616,-7394,-3342.863634,"2015, 2019, 2020, 2022, 2024"
Metals,NMDC,Net,,1208,1376,33,-144,31,-46,11,60,359,-339,-28,16,352.0681816786528,
Metals,SAIL,Net,,-2485,-158,63,-20,-5,-47,-28,125,328,-387,-74,12,-727.2727265,2017
Metals,TATASTEEL,Net,,-2470.818181,-1218,241,-2068,-1245,2933,-4513,4462,-2200,10075,-3477,-5049,2337,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2023"
Metals,VEDL,Net,,6468.068182528019,7659,-284,1206,8339,-6409,2918,-2172,-263,3817,-1745,-4114,1149,"2016, 2025"
Metals,Net,Net-Average,,215.870129862002,1006,210,27.142857142857142,1540.142857142857,-611.5714286,288,2036.142857142857,-629.7142857,2183.1428571428573,150.71428571428572,-2548.428571,493.922078241195,
Metals,Net,Net-Median,,-380,276,241,-111,31,-181,11,125,328,1951,-74,-1028,352.0681816786528,
Metals,COALINDIA,Heavy_Investment_Flag,,0,0,0,0,0,1,0,0,0,1,1,0,0,"2018, 2022, 2023"
Metals,HINDALCO,Heavy_Investment_Flag,,1,1,0,0,0,0,0,0,1,0,0,1,1,"2013, 2014, 2021, 2024, 2025"
Metals,JSWSTEEL,Heavy_Investment_Flag,,0,0,1,0,0,0,1,1,0,1,0,1,0,"2015, 2019, 2020, 2022, 2024"
Metals,NMDC,Heavy_Investment_Flag,,0,0,0,0,0,0,0,0,0,0,0,0,0,
Metals,SAIL,Heavy_Investment_Flag,,0,0,0,0,1,0,0,0,0,0,0,0,0,2017
Metals,TATASTEEL,Heavy_Investment_Flag,,1,1,1,1,1,1,1,1,1,0,1,0,0,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2023"
Metals,VEDL,Heavy_Investment_Flag,,0,0,0,1,0,0,0,0,0,0,0,0,1,"2016, 2025"
Metals,Heavy_Investment_Flag,Heavy_Investment_Flag-Average,,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,
Metals,Heavy_Investment_Flag,Heavy_Investment_Flag-Median,,0,0,0,0,0,0,0,0,0,0,0,0,0,
Metals,COALINDIA,Cash from Operating Activity,,14500.545451283457,14525,14382,13154,16461,21115,16356,4977,10592,41107,35734,18103,29200,"2018, 2022, 2023"
Metals,HINDALCO,Cash from Operating Activity,,2977,7956,7143,11688,12687,10898,11977,12745,17232,16838,19208,24056,23935.477271705862,"2013, 2014, 2021, 2024, 2025"
Metals,JSWSTEEL,Cash from Operating Activity,,5844,2594,7876,6897,7888,12379,14633,12785,18789,26270,23323,12078,20696.909091234207,"2015, 2019, 2020, 2022, 2024"
Metals,NMDC,Cash from Operating Activity,,3097,3734,3999,2502,2109,3376,4002,2126,7266,6942,1838,7395,7108.954545170069,
Metals,SAIL,Cash from Operating Activity,,2823,6313,2579,4043,2160,6164,7215,-618,23430,30987,-5290,2911,6511.522730350494,2017
Metals,TATASTEEL,Cash from Operating Activity,,84.2954580783844,13146,11880,11455,10824,8023,25336,20169,44327,44381,21683,20301,23512,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2023"
Metals,VEDL,Cash from Operating Activity,,17214.681814074516,15601,17805,20377,18083,17366,23754,19300,23980,34963,33065,35654,39562,"2016, 2025"
Metals,Cash from Operating Activity,Cash from Operating Activity-Average,,6648.646103348051,9124.142857142857,9380.57142857143,10016.57142857143,10030.285714285714,11331.57142857143,14753.285714285714,10212,20802.285714285717,28784,18508.714285714286,17214,21503.837662637237,
Metals,Cash from Operating Activity,Cash from Operating Activity-Median,,3097,7956,7876,11455,10824,10898,14633,12745,18789,30987,21683,18103,23512,
Metals,COALINDIA,Cash from Investing Activity,,13333.11363530159,8580,894,8154,455,-7747,-7896,1033,182,-25715,-23465,-4486,-10076,"2018, 2022, 2023"
Metals,HINDALCO,Cash from Investing Activity,,-13801,-8095,-3873,-3220,-2876,5333,-5456,-7227,-25280,-6773,-7559,-14267,-20092.5,"2013, 2014, 2021, 2024, 2025"
Metals,JSWSTEEL,Cash from Investing Activity,,-5433,-5618,-7372,-3857,-5094,-4529,-11387,-19589,-7702,-14748,-10730,-14467,-15693.04545,"2015, 2019, 2020, 2022, 2024"
Metals,NMDC,Cash from Investing Activity,,659,3444,-517,3645,5171,-1865,-789,-313,-4316,-3214,202,-6076,-6232.795454,
Metals,SAIL,Cash from Investing Activity,,-8317,-7488,-6292,-4805,-5467,-6480,-3694,-4261,-3295,-3976,-3371,-4261,-4097.75,2017
Metals,TATASTEEL,Cash from Investing Activity,,-9987.409093,-15378,-9021,-8794,-9490,-11730,-29176,-14012,-9437,-10905,-18179,-14253,-14173,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2023"
Metals,VEDL,Cash from Investing Activity,,-8043.999991,-2890,-4133,-7868,2681,15480,-10594,-5925,-6678,-2243,-668,-13676,-19190,"2016, 2025"
Metals,Cash from Investing Activity,Cash from Investing Activity-Average,,-4512.89935,-3920.714286,-4330.571429,-2392.142857,-2088.571429,-1648.285714,-9856,-7184.857143,-8075.142857,-9653.428571,-9110,-10212.28571,-12793.58442,
Metals,Cash from Investing Activity,Cash from Investing Activity-Median,,-8043.999991,-5618,-4133,-3857,-2876,-4529,-7896,-5925,-6678,-6773,-7559,-13676,-14173,
Metals,COALINDIA,Cash from Financing Activity,,-28117.04545,-25350,-15026,-19587,-17598,-13564,-10885,-4791,-8453,-13441,-13704,-13899,-13308,"2018, 2022, 2023"
Metals,HINDALCO,Cash from Financing Activity,,10278,1493,-2437,-8862,-5552,-16412,-5466,6656,-4882,-6765,-10450,-10817,-5968.636363,"2013, 2014, 2021, 2024, 2025"
Metals,JSWSTEEL,Cash from Financing Activity,,-791,3300,-169,-3151,-2710,-8185,1753,5189,-3110,-14657,-5977,-5005,-8346.795455,"2015, 2019, 2020, 2022, 2024"
Metals,NMDC,Cash from Financing Activity,,-2548,-5801,-3449,-6290,-7249,-1557,-3201,-1753,-2591,-4067,-2067,-1302,-523.1136361,
Metals,SAIL,Cash from Financing Activity,,3009,1017,3775,743,3302,269,-3549,5003,-19808,-27398,8587,1362,-3141.136365,2017
Metals,TATASTEEL,Cash from Financing Activity,,7433.522722482681,1015,-2617,-4729,-2579,6640,-673,-1695,-37090,-23401,-6981,-11097,-7002,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2023"
Metals,VEDL,Cash from Financing Activity,,-2702.613639,-5052,-13956,-11303,-12425,-39255,-10242,-15547,-17565,-28903,-34142,-26092,-19223,"2016, 2025"
Metals,Cash from Financing Activity,Cash from Financing Activity-Average,,-1919.733766,-4196.857143,-4839.857143,-7597,-6401.571429,-10294.85714,-4609,-991.1428571,-13357,-16947.42857,-9247.714286,-9550,-8216.097403,
Metals,Cash from Financing Activity,Cash from Financing Activity-Median,,-791,1015,-2617,-6290,-5552,-8185,-3549,-1695,-8453,-14657,-6981,-10817,-7002,
Metals,COALINDIA,Net Cash Flow,,-284.1590924,-2246,250,1721,-682,-196,-2426,1219,2321,1951,-1436,-282,5815,"2018, 2022, 2023"
Metals,HINDALCO,Net Cash Flow,,-545,1353,833,-394,4259,-181,1055,12174,-12930,3300,1199,-1028,-2125.477273,"2013, 2014, 2021, 2024, 2025"
Metals,JSWSTEEL,Net Cash Flow,,-380,276,334,-111,84,-335,4999,-1615,7977,-3135,6616,-7394,-3342.863634,"2015, 2019, 2020, 2022, 2024"
Metals,NMDC,Net Cash Flow,,1208,1376,33,-144,31,-46,11,60,359,-339,-28,16,352.0681816786528,
Metals,SAIL,Net Cash Flow,,-2485,-158,63,-20,-5,-47,-28,125,328,-387,-74,12,-727.2727265,2017
Metals,TATASTEEL,Net Cash Flow,,-2470.818181,-1218,241,-2068,-1245,2933,-4513,4462,-2200,10075,-3477,-5049,2337,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2023"
Metals,VEDL,Net Cash Flow,,6468.068182528019,7659,-284,1206,8339,-6409,2918,-2172,-263,3817,-1745,-4114,1149,"2016, 2025"
Metals,Net Cash Flow,Net Cash Flow-Average,,215.870129862002,1006,210,27.142857142857142,1540.142857142857,-611.5714286,288,2036.142857142857,-629.7142857,2183.1428571428573,150.71428571428572,-2548.428571,493.922078241195,
Metals,Net Cash Flow,Net Cash Flow-Median,,-380,276,241,-111,31,-181,11,125,328,1951,-74,-1028,352.0681816786528,
Oil,GAIL,OCF,,4533.454545021057,4615,4214,3960,6024,8769,7984,8345,8993,9420,3205,12586,15735,
Oil,IGL,OCF,,179.4909090232104,364.4121211711317,664,653,946,879,1157,1361,1546,1898,2231,1532,2199,
Oil,MGL,OCF,,-46876.00006,-38667.00005,-31219.00004,-24532.00003,-18606.00003,-13441.00002,-9037.000014,-5394.000009,-2512.000005,-391.0000029,969,1568,1406,
Oil,OIL,OCF,,1436,2616,1754,3597,3114,3933,5023,6493,5235,9310,11410,10933,13492.136363983154,
Oil,ONGC,OCF,,39874,53270,33950,46292,45780,56792,61458,70593,47185,78248,86062,99263,106651.38636350632,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Oil,RELIANCE,OCF,,55288.63632965088,43261,34374,38134,49550,71459,42346,94877,26958,110654,115032,158788,178703,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Oil,OCF,OCF-Average,,9072.596954332976,10909.902012128694,7289.499993403752,11350.666661341986,14467.999995827677,21398.49999686082,18155.16666440169,29379.16666515668,14567.499999086062,34856.49999952316,36484.833333333336,47445,53031.087121248245,
Oil,OCF,OCF-Median,,2984.727272510529,3615.5,2984,3778.5,4569,6351,6503.5,7419,7114,9365,7307.5,11759.5,14613.568181991575,
Oil,GAIL,CAPEX,,-2067.772728,-4466,-2809,-904,-334,-2660,-5701,-8299,-4640,-5490,-7453,-8226,-6738,
Oil,IGL,CAPEX,,243.98181827366352,-32.56969692,-364,-175,-1114,-717,-1121,-521,-1826,-1585,-841,-1103,-1519,
Oil,MGL,CAPEX,,26146.000036478043,21608.000030756,17483.000025629997,13771.000020980837,10472.00001680851,7586.000012874603,5113.000009536743,3053.000006794929,1406.0000044107437,172.00000250339508,-649,-1057,-1052,
Oil,OIL,CAPEX,,451,-10064,-1992,-2677,-5865,1778,-578,-2207,-8517,-4192,-9130,-12601,-14370.27273,
Oil,ONGC,CAPEX,,-41220,-63633,-30058,-38256,-43815,-66798,-37132,-53159,-39141,-41197,-74690,-57203,-65868.5,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Oil,RELIANCE,CAPEX,,-54027.56818,-73070,-64706,-36186,-66201,-68192,-94507,-72497,-142385,-109162,-93001,-113581,-137535,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Oil,CAPEX,CAPEX-Average,,-11745.72651,-21609.59494,-13741,-10737.83333,-17809.5,-21500.5,-22321,-22271.66667,-32517.16667,-26909,-30960.66667,-32295.16667,-37847.12879,
Oil,CAPEX,CAPEX-Median,,-911.8954549,-7265,-2400.5,-1790.5,-3489.5,-1688.5,-3411,-5253,-6578.5,-4841,-8291.5,-10413.5,-10554.13636,
Oil,GAIL,FCF,,6601.227273002267,9081,7023,4864,6358,11429,13685,16644,13633,14910,10658,20812,22473,
Oil,IGL,FCF,,-64.49090925,396.9818180892617,1028,828,2060,1596,2278,1882,3372,3483,3072,2635,3718,
Oil,MGL,FCF,,-73022.00009,-60275.00008,-48702.00007,-38303.00005,-29078.00004,-21027.00003,-14150.00002,-8447.000016,-3918.00001,-563.0000054,1618,2625,2458,
Oil,OIL,FCF,,985,12680,3746,6274,8979,2155,5601,8700,13752,13502,20540,23534,27862.40909218788,
Oil,ONGC,FCF,,81094,116903,64008,84548,89595,123590,98590,123752,86326,119445,160752,156466,172519.88636350632,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Oil,RELIANCE,FCF,,109316.20451259612,116331,99080,74320,115751,139651,136853,167374,169343,219816,208033,272369,316238,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Oil,FCF,FCF-Average,,20818.323463695437,32519.49695648905,21030.499989132088,22088.499991178516,32277.499993026257,42898.99999471506,40476.16666281223,51650.83333069086,47084.666665017605,61765.49999910593,67445.5,79740.16666666667,90878.21590928236,
Oil,FCF,FCF-Median,,3793.113636501133,10880.5,5384.5,5569,7668.5,6792,9643,12672,13692.5,14206,15599,22173,25167.70454609394,
Oil,GAIL,FCF_Rank,,11,9,10,13,12,7,5,3,6,4,8,2,1,
Oil,IGL,FCF_Rank,,13,12,10,11,7,9,6,8,3,2,4,5,1,
Oil,MGL,FCF_Rank,,13,12,11,10,9,8,7,6,5,4,3,1,2,
Oil,OIL,FCF_Rank,,13,6,11,9,7,12,10,8,4,5,3,2,1,
Oil,ONGC,FCF_Rank,,12,7,13,11,9,5,8,4,10,6,2,3,1,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Oil,RELIANCE,FCF_Rank,,11,9,12,13,10,7,8,6,5,3,4,2,1,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Oil,FCF_Rank,FCF_Rank-Average,,12.166666666666666,9.166666666666666,11.166666666666666,11.166666666666666,9,8,7.333333333333333,5.833333333333333,5.5,4,4,2.5,1.1666666666666667,
Oil,FCF_Rank,FCF_Rank-Median,,12.5,9,11,11,9,7.5,7.5,6,5,4,3.5,2,1,
Oil,GAIL,Financing_CF,,-3083.06818,-3,-3058,-3028,-5275,-5252,-3364,281,-3471,-3917,2972,-3457,-8941,
Oil,IGL,Financing_CF,,-381.5818183,-304.6242425,-327,-256,-160,-84,-169,-243,-297,-328,-1359,-316,-754,
Oil,MGL,Financing_CF,,22810.00003194809,18786.00002670288,15143.000022172928,11881.000018119812,9000.000014185905,6500.000010848045,4381.000007987022,2643.0000056028366,1286.00000333786,310.00000178813934,-285,-499,-332,
Oil,OIL,Financing_CF,,-687,6972,-2603,-871,2758,-5698,-940,-7331,3702,-5615,-2521,1637,743.6136342287064,
Oil,ONGC,Financing_CF,,-6927,15225,-10641,-8972,-1867,9909,-23324,-16726,-8239,-35790,-12876,-45650,-45226.81818,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Oil,RELIANCE,Financing_CF,,-27553.15906,13713,8444,-3210,8617,-2001,55906,-2541,101904,17289,10455,-16646,-31891,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Oil,Financing_CF,Financing_CF-Average,,-2636.968171,9064.72929736972,1159.6666703621547,-742.6666636,2178.833335697651,562.3333351413409,5415.00000133117,-3986.166666,15814.166667222977,-4675.166666,-602.3333333,-10821.83333,-14400.20076,
Oil,Financing_CF,Financing_CF-Median,,-1885.03409,10342.5,-1465,-1949.5,1299,-1042.5,-554.5,-1392,494.50000166893005,-2122.5,-822,-1978,-4847.5,
Oil,GAIL,Net,,-617.4772723,146,-1653,29,415,858,-1081,328,882,13,-1276,902,56,
Oil,IGL,Net,,42.50909094046801,27.709090929478407,-27,223,-328,78,-133,597,-577,-15,31,113,-74,
Oil,MGL,Net,,2200.0000026524067,1826.000002220273,1487.0000018179417,1183.0000014603138,914.0000011473894,680.0000008642673,481.0000006258488,317.0000004172325,188.0000002533197,94.00000013411044,35,11,22,
Oil,OIL,Net,,1201,-477,-2841,49,7,12,3504,-3045,420,-498,-241,-30,-133.4772725,
Oil,ONGC,Net,,-8273,4862,-6749,-935,99,-97,1001,708,-195,1261,-1504,-3591,-4444.886367,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Oil,RELIANCE,Net,,-26292.09091,-16096,-21888,-1262,-8034,1266,3745,19839,-13523,18781,32486,28561,9277,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Oil,Net,Net-Average,,-5289.843181,-1618.548484,-5278.5,-118.8333331,-1154.5,466.1666668107112,1252.8333334376414,3124.0000000695386,-2134.166667,3272.6666666890183,4921.833333333333,4327.666666666667,783.7727267686714,
Oil,Net,Net-Median,,-287.4840907,86.8545454647392,-2247,39,53,379.0000004321337,741.0000003129244,462.5,-3.499999873,53.500000067055225,-105,62,-26,
Oil,GAIL,Heavy_Investment_Flag,,0,0,0,0,0,0,0,0,0,0,0,0,0,
Oil,IGL,Heavy_Investment_Flag,,0,0,0,0,0,0,0,0,0,0,0,0,0,
Oil,MGL,Heavy_Investment_Flag,,0,0,0,0,0,0,0,0,0,0,0,0,0,
Oil,OIL,Heavy_Investment_Flag,,0,0,0,0,0,0,0,0,0,0,0,0,0,
Oil,ONGC,Heavy_Investment_Flag,,1,1,1,1,1,1,1,1,1,1,1,1,1,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Oil,RELIANCE,Heavy_Investment_Flag,,1,1,1,1,1,1,1,1,1,1,1,1,1,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Oil,Heavy_Investment_Flag,Heavy_Investment_Flag-Average,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,
Oil,Heavy_Investment_Flag,Heavy_Investment_Flag-Median,,0,0,0,0,0,0,0,0,0,0,0,0,0,
Oil,GAIL,Cash from Operating Activity,,4533.454545021057,4615,4214,3960,6024,8769,7984,8345,8993,9420,3205,12586,15735,
Oil,IGL,Cash from Operating Activity,,179.4909090232104,364.4121211711317,664,653,946,879,1157,1361,1546,1898,2231,1532,2199,
Oil,MGL,Cash from Operating Activity,,-46876.00006,-38667.00005,-31219.00004,-24532.00003,-18606.00003,-13441.00002,-9037.000014,-5394.000009,-2512.000005,-391.0000029,969,1568,1406,
Oil,OIL,Cash from Operating Activity,,1436,2616,1754,3597,3114,3933,5023,6493,5235,9310,11410,10933,13492.136363983154,
Oil,ONGC,Cash from Operating Activity,,39874,53270,33950,46292,45780,56792,61458,70593,47185,78248,86062,99263,106651.38636350632,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Oil,RELIANCE,Cash from Operating Activity,,55288.63632965088,43261,34374,38134,49550,71459,42346,94877,26958,110654,115032,158788,178703,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Oil,Cash from Operating Activity,Cash from Operating Activity-Average,,9072.596954332976,10909.902012128694,7289.499993403752,11350.666661341986,14467.999995827677,21398.49999686082,18155.16666440169,29379.16666515668,14567.499999086062,34856.49999952316,36484.833333333336,47445,53031.087121248245,
Oil,Cash from Operating Activity,Cash from Operating Activity-Median,,2984.727272510529,3615.5,2984,3778.5,4569,6351,6503.5,7419,7114,9365,7307.5,11759.5,14613.568181991575,
Oil,GAIL,Cash from Investing Activity,,-2067.772728,-4466,-2809,-904,-334,-2660,-5701,-8299,-4640,-5490,-7453,-8226,-6738,
Oil,IGL,Cash from Investing Activity,,243.98181827366352,-32.56969692,-364,-175,-1114,-717,-1121,-521,-1826,-1585,-841,-1103,-1519,
Oil,MGL,Cash from Investing Activity,,26146.000036478043,21608.000030756,17483.000025629997,13771.000020980837,10472.00001680851,7586.000012874603,5113.000009536743,3053.000006794929,1406.0000044107437,172.00000250339508,-649,-1057,-1052,
Oil,OIL,Cash from Investing Activity,,451,-10064,-1992,-2677,-5865,1778,-578,-2207,-8517,-4192,-9130,-12601,-14370.27273,
Oil,ONGC,Cash from Investing Activity,,-41220,-63633,-30058,-38256,-43815,-66798,-37132,-53159,-39141,-41197,-74690,-57203,-65868.5,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Oil,RELIANCE,Cash from Investing Activity,,-54027.56818,-73070,-64706,-36186,-66201,-68192,-94507,-72497,-142385,-109162,-93001,-113581,-137535,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Oil,Cash from Investing Activity,Cash from Investing Activity-Average,,-11745.72651,-21609.59494,-13741,-10737.83333,-17809.5,-21500.5,-22321,-22271.66667,-32517.16667,-26909,-30960.66667,-32295.16667,-37847.12879,
Oil,Cash from Investing Activity,Cash from Investing Activity-Median,,-911.8954549,-7265,-2400.5,-1790.5,-3489.5,-1688.5,-3411,-5253,-6578.5,-4841,-8291.5,-10413.5,-10554.13636,
Oil,GAIL,Cash from Financing Activity,,-3083.06818,-3,-3058,-3028,-5275,-5252,-3364,281,-3471,-3917,2972,-3457,-8941,
Oil,IGL,Cash from Financing Activity,,-381.5818183,-304.6242425,-327,-256,-160,-84,-169,-243,-297,-328,-1359,-316,-754,
Oil,MGL,Cash from Financing Activity,,22810.00003194809,18786.00002670288,15143.000022172928,11881.000018119812,9000.000014185905,6500.000010848045,4381.000007987022,2643.0000056028366,1286.00000333786,310.00000178813934,-285,-499,-332,
Oil,OIL,Cash from Financing Activity,,-687,6972,-2603,-871,2758,-5698,-940,-7331,3702,-5615,-2521,1637,743.6136342287064,
Oil,ONGC,Cash from Financing Activity,,-6927,15225,-10641,-8972,-1867,9909,-23324,-16726,-8239,-35790,-12876,-45650,-45226.81818,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Oil,RELIANCE,Cash from Financing Activity,,-27553.15906,13713,8444,-3210,8617,-2001,55906,-2541,101904,17289,10455,-16646,-31891,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Oil,Cash from Financing Activity,Cash from Financing Activity-Average,,-2636.968171,9064.72929736972,1159.6666703621547,-742.6666636,2178.833335697651,562.3333351413409,5415.00000133117,-3986.166666,15814.166667222977,-4675.166666,-602.3333333,-10821.83333,-14400.20076,
Oil,Cash from Financing Activity,Cash from Financing Activity-Median,,-1885.03409,10342.5,-1465,-1949.5,1299,-1042.5,-554.5,-1392,494.50000166893005,-2122.5,-822,-1978,-4847.5,
Oil,GAIL,Net Cash Flow,,-617.4772723,146,-1653,29,415,858,-1081,328,882,13,-1276,902,56,
Oil,IGL,Net Cash Flow,,42.50909094046801,27.709090929478407,-27,223,-328,78,-133,597,-577,-15,31,113,-74,
Oil,MGL,Net Cash Flow,,2200.0000026524067,1826.000002220273,1487.0000018179417,1183.0000014603138,914.0000011473894,680.0000008642673,481.0000006258488,317.0000004172325,188.0000002533197,94.00000013411044,35,11,22,
Oil,OIL,Net Cash Flow,,1201,-477,-2841,49,7,12,3504,-3045,420,-498,-241,-30,-133.4772725,
Oil,ONGC,Net Cash Flow,,-8273,4862,-6749,-935,99,-97,1001,708,-195,1261,-1504,-3591,-4444.886367,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Oil,RELIANCE,Net Cash Flow,,-26292.09091,-16096,-21888,-1262,-8034,1266,3745,19839,-13523,18781,32486,28561,9277,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
