Industry,Company,Financial_Metric,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Cement,MEDIAN_Cement,Ebit,,,,,,,2335.0,1657.5,1731.5,1562.5,2319.5,3185.5,3242.0,3697.0,4388.5,5150.5,7612.0,4041.0,5459.0
Cement,MEAN_Cement,Eps In Rs,,,,,,,32.4,113.1,94.47,58.84,114.76,135.04,142.54,115.07,178.28,234.0,450.36,146.93,261.83
Cement,MEDIAN_Cement,Eps In Rs,,,,,,,32.4,77.98,71.16,53.88,62.68,74.06,80.94,80.43,137.78,144.23,450.36,111.27,183.54
Cement,MEAN_Cement,Expenses,,,,,,,8177.0,9109.75,9789.5,10453.75,12701.0,14341.0,16744.5,19906.25,18306.0,19633.75,26192.0,30403.25,29400.0
Cement,MEDIAN_Cement,Expenses,,,,,,,8177.0,8454.0,9069.0,9009.0,13222.5,15560.5,17392.0,17876.0,15471.0,17954.5,26192.0,27050.0,21828.5
Cement,MEAN_Cement,Interest,,,,,,,96.5,156.5,159.75,216.25,218.5,268.5,407.75,570.5,620.0,484.5,580.5,339.5,414.25
Cement,MEDIAN_Cement,Interest,,,,,,,96.5,153.5,106.0,106.5,116.0,167.5,152.5,209.0,215.5,198.5,580.5,229.0,267.0
Cement,MEAN_Cement,Other Income,,,,,,,-1.5,286.5,271.5,178.75,423.25,370.5,254.0,338.0,313.0,365.25,606.5,402.25,825.0
Cement,MEDIAN_Cement,Other Income,,,,,,,-1.5,284.5,281.5,226.0,452.5,348.5,237.0,341.0,275.5,339.0,606.5,453.0,666.0
Cement,MEAN_Cement,Pat,,,,,,,1175.5,1516.25,1412.25,980.75,1428.75,1730.75,2025.5,1894.0,2958.0,3331.5,4835.5,2562.75,4118.75
Cement,MEDIAN_Cement,Pat,,,,,,,1175.5,1186.5,1324.5,697.5,1288.5,1642.0,1872.5,1889.0,2325.5,3000.5,4835.5,2146.5,3567.0
Cement,MEAN_Cement,Pbt,,,,,,,1668.5,1924.5,1641.75,1331.5,1872.5,2370.25,2389.25,2635.5,3204.5,4668.75,5708.0,3460.75,5260.25
Cement,MEDIAN_Cement,Pbt,,,,,,,1668.5,1356.0,1447.0,969.5,1592.0,2149.5,2373.0,2760.5,2963.0,4084.0,5708.0,2612.0,4430.0
Cement,MEAN_Cement,Revenue,,,,,,,10512.0,11538.75,12011.5,12677.0,15437.75,17715.75,20413.75,24194.75,23400.0,25850.75,33804.5,35559.75,36137.0
Cement,MEDIAN_Cement,Revenue,,,,,,,10512.0,10111.5,10800.5,10571.5,15542.0,18447.0,20421.5,21381.0,19151.0,22558.5,33804.5,30573.5,26840.5
Cement,MEAN_Cement,Net Margin %,,,,,,,11.32,13.87,12.34,7.35,10.93,10.37,10.74,8.24,12.15,13.36,14.76,6.72,11.89
Cement,MEDIAN_Cement,Net Margin %,,,,,,,11.32,13.52,12.22,7.68,8.5,9.47,10.85,8.44,12.34,12.51,14.76,7.44,11.7
Cement,MEAN_Cement,Revenue CAGR %,,,,,,,,,,,,,,,,,,,7.8
Cement,MEDIAN_Cement,Revenue CAGR %,,,,,,,,,,,,,,,,,,,7.8
Cement,MEAN_Cement,PAT CAGR %,,,,,,,,,,,,,,,,,,,9.13
Cement,MEDIAN_Cement,PAT CAGR %,,,,,,,,,,,,,,,,,,,9.13
Chemicals,MEAN_Chemicals,Depreciation,,,,,,,,172.25,195.75,205.75,272.5,277.75,286.75,347.25,670.0,731.25,800.5,872.25,977.25
Chemicals,MEDIAN_Chemicals,Depreciation,,,,,,,,157.0,177.0,189.0,196.0,204.5,216.0,240.5,315.5,354.0,397.5,439.5,525.0
Chemicals,MEAN_Chemicals,Ebit,,,,,,,,780.25,835.25,986.0,948.75,1221.25,1344.25,1528.75,2446.75,3084.5,3676.75,4032.75,2391.0
Chemicals,MEDIAN_Chemicals,Ebit,,,,,,,,692.0,628.5,754.5,664.5,880.0,872.5,1041.5,1373.5,1838.5,2411.0,2692.5,2434.0
Chemicals,MEAN_Chemicals,Eps In Rs,,,,,,,,8.47,9.94,10.35,11.24,17.98,20.91,19.02,35.87,33.7,42.19,50.85,24.26
Chemicals,MEDIAN_Chemicals,Eps In Rs,,,,,,,,8.85,10.3,10.86,13.98,19.06,19.82,19.84,28.06,36.92,47.64,57.62,28.35
Chemicals,MEAN_Chemicals,Expenses,,,,,,,,4437.0,4918.0,5317.5,5540.5,5942.0,6329.5,7767.5,10969.25,11884.25,14461.5,17043.75,15985.75
Chemicals,MEDIAN_Chemicals,Expenses,,,,,,,,4875.0,5249.5,5511.5,4950.5,4920.0,5329.5,6134.5,7049.5,8162.5,10018.5,11634.0,11738.0
Chemicals,MEAN_Chemicals,Interest,,,,,,,,154.75,168.5,185.0,238.75,233.0,237.75,303.5,440.5,566.25,621.5,820.75,1089.75
Chemicals,MEDIAN_Chemicals,Interest,,,,,,,,92.0,91.5,110.0,123.5,97.0,83.5,125.0,139.5,101.5,94.5,146.0,216.0
Chemicals,MEAN_Chemicals,Other Income,,,,,,,,46.0,63.75,1.5,59.5,144.75,156.75,9.75,-124.25,78.25,83.25,225.75,85.0
Chemicals,MEDIAN_Chemicals,Other Income,,,,,,,,49.0,30.5,9.0,33.0,80.5,101.5,56.0,-67.0,78.5,89.5,201.5,95.0
Chemicals,MEAN_Chemicals,Pat,,,,,,,,378.75,424.25,455.25,357.25,710.0,807.0,705.75,1016.5,1470.25,1901.0,2067.75,235.75
Chemicals,MEDIAN_Chemicals,Pat,,,,,,,,349.0,336.0,288.0,257.0,485.0,509.0,549.5,739.5,1064.0,1452.0,1741.0,742.5
Chemicals,MEAN_Chemicals,Pbt,,,,,,,,499.75,535.25,596.75,497.0,855.75,976.5,887.5,1212.25,1865.5,2338.0,2566.0,409.25
Chemicals,MEDIAN_Chemicals,Pbt,,,,,,,,492.5,457.5,449.5,377.5,659.5,667.5,776.5,913.5,1461.5,2021.0,2309.0,1014.0
Chemicals,MEAN_Chemicals,Revenue,,,,,,,,5217.5,5753.25,6304.0,6489.5,7164.0,7673.75,9296.25,13416.0,14968.75,18138.0,21076.5,18377.0
Chemicals,MEDIAN_Chemicals,Revenue,,,,,,,,5567.0,5878.0,6266.5,5615.0,5801.0,6202.0,7176.0,8423.0,10001.0,12429.5,14326.5,14172.5
Chemicals,MEAN_Chemicals,Net Margin %,,,,,,,,7.29,8.37,7.43,6.98,11.62,11.96,9.38,15.88,13.3,12.76,12.6,6.72
Chemicals,MEDIAN_Chemicals,Net Margin %,,,,,,,,7.35,7.74,8.24,8.07,10.65,9.98,8.12,10.12,11.64,12.4,12.06,9.08
Chemicals,MEAN_Chemicals,Revenue CAGR %,,,,,,,,,,,,,,,,,,,11.67
Chemicals,MEDIAN_Chemicals,Revenue CAGR %,,,,,,,,,,,,,,,,,,,12.38
Chemicals,MEAN_Chemicals,PAT CAGR %,,,,,,,,,,,,,,,,,,,8.86
Chemicals,MEDIAN_Chemicals,PAT CAGR %,,,,,,,,,,,,,,,,,,,12.94
Energy,MEAN_Energy,Depreciation,,,,,,,,3912.38,4416.5,4494.5,4637.38,4532.67,5673.44,6660.11,7403.67,8327.0,9303.67,10969.22,12895.56
Energy,MEDIAN_Energy,Depreciation,,,,,,,,2945.5,3404.5,4100.0,4182.0,2672.0,2885.0,3418.0,4080.0,4334.0,5434.0,6369.0,6771.0
Energy,MEAN_Energy,Ebit,,,,,,,,12086.62,14220.25,13336.62,16123.12,17351.56,20679.11,22641.22,22419.67,26196.11,31916.56,33485.11,47122.56
Energy,MEDIAN_Energy,Ebit,,,,,,,,9132.0,11190.5,10177.5,15577.5,13783.0,15317.0,15112.0,9022.0,21001.0,19137.0,10899.0,39826.0
Energy,MEAN_Energy,Eps In Rs,,,,,,,,4.63,6.46,6.19,9.07,7.34,10.19,10.78,7.86,15.19,18.29,16.45,29.85
Energy,MEDIAN_Energy,Eps In Rs,,,,,,,,4.79,5.98,5.05,7.33,8.01,8.9,10.79,7.04,12.94,17.78,10.44,21.46
Energy,MEAN_Energy,Expenses,,,,,,,,147333.62,159903.62,146264.25,109803.88,101268.33,120361.78,162034.22,160123.78,121694.89,187361.78,262123.33,241996.22
Energy,MEDIAN_Energy,Expenses,,,,,,,,48458.5,56190.0,58765.5,51173.0,42531.0,46695.0,66252.0,63495.0,50127.0,77608.0,128611.0,118914.0
Energy,MEAN_Energy,Interest,,,,,,,,2877.12,3319.25,3207.75,3241.0,3150.56,3895.78,5403.67,6585.22,6050.22,5647.67,6996.33,7774.22
Energy,MEDIAN_Energy,Interest,,,,,,,,2558.5,3351.5,3684.0,3426.5,3743.0,3875.0,4925.0,5315.0,4010.0,4095.0,4372.0,5006.0
Energy,MEAN_Energy,Other Income,,,,,,,,2496.0,2550.38,2845.38,3222.25,1971.89,3899.78,3469.67,2235.0,5257.22,5355.33,4008.78,5286.56
Energy,MEDIAN_Energy,Other Income,,,,,,,,1229.0,1295.5,1652.5,1550.5,1297.0,4065.0,2818.0,2280.0,2833.0,4332.0,2822.0,3416.0
Energy,MEAN_Energy,Pat,,,,,,,,5692.88,6753.25,6429.12,8789.25,8460.33,10264.33,10823.0,8124.33,14317.78,17655.44,15730.0,24690.78
Energy,MEDIAN_Energy,Pat,,,,,,,,3970.0,4667.0,4959.0,7024.0,7451.0,8204.0,8528.0,3666.0,12036.0,12304.0,10727.0,20829.0
Energy,MEAN_Energy,Pbt,,,,,,,,7793.12,9034.88,8479.75,11467.0,11640.22,15009.67,14047.11,10665.89,17075.89,22320.78,19528.44,31739.44
Energy,MEDIAN_Energy,Pbt,,,,,,,,5140.0,6640.5,6709.0,9095.0,9457.0,13471.0,9831.0,3652.0,15501.0,16037.0,7675.0,20792.0
Energy,MEAN_Energy,Revenue,,,,,,,,159420.0,174123.88,159600.88,125926.88,118620.11,141040.78,184675.56,182543.67,147891.0,219278.44,295608.33,289118.67
Energy,MEDIAN_Energy,Revenue,,,,,,,,61246.0,70047.5,70257.0,62724.5,48552.0,54496.0,76190.0,72518.0,57372.0,92770.0,145668.0,133228.0
Energy,MEAN_Energy,Net Margin %,,,,,,,,4.01,7.23,6.62,8.85,4.07,6.33,5.1,6.01,10.51,12.92,11.64,15.08
Energy,MEDIAN_Energy,Net Margin %,,,,,,,,3.03,3.36,3.66,3.96,5.74,8.82,7.01,4.52,7.52,9.77,8.45,8.79
Energy,MEAN_Energy,Revenue CAGR %,,,,,,,,,,,,,,,,,,,9.26
Energy,MEDIAN_Energy,Revenue CAGR %,,,,,,,,,,,,,,,,,,,8.2
Energy,MEAN_Energy,PAT CAGR %,,,,,,,,,,,,,,,,,,,13.25
Energy,MEDIAN_Energy,PAT CAGR %,,,,,,,,,,,,,,,,,,,12.62
FMCG,MEAN_FMCG,Depreciation,43.0,20.0,21.0,28.0,31.0,,,205.5,239.62,267.75,280.88,315.25,348.62,425.75,545.0,562.88,583.62,602.78,664.25
FMCG,MEDIAN_FMCG,Depreciation,43.0,20.0,21.0,28.0,31.0,,,86.0,90.0,129.5,123.0,142.5,159.0,179.5,208.5,225.5,240.0,311.0,365.0
FMCG,MEAN_FMCG,Ebit,180.0,199.0,251.0,287.0,434.0,,,2572.88,2997.5,3357.12,3657.62,3920.88,4296.25,4880.75,5209.12,5403.5,6019.75,6811.78,7611.0
FMCG,MEDIAN_FMCG,Ebit,180.0,199.0,251.0,287.0,434.0,,,993.5,1165.5,1349.5,1587.5,1709.5,1850.5,1936.0,1998.5,2454.0,2330.5,2831.0,3062.0
FMCG,MEAN_FMCG,Eps In Rs,5.15,5.46,8.67,10.51,15.96,,,7.96,9.18,11.64,12.92,14.56,16.29,19.11,20.82,24.56,23.62,30.28,29.03
FMCG,MEDIAN_FMCG,Eps In Rs,5.15,5.46,8.67,10.51,15.96,,,7.11,7.44,8.46,7.92,10.62,12.62,16.38,13.54,13.76,14.9,16.65,13.92
FMCG,MEAN_FMCG,Expenses,949.0,1091.0,1219.0,1411.0,1525.0,,,9388.12,10346.38,11422.12,11403.5,12003.88,12552.38,13890.38,13948.0,15420.25,18701.12,20587.33,21436.5
FMCG,MEDIAN_FMCG,Expenses,949.0,1091.0,1219.0,1411.0,1525.0,,,5591.0,6358.0,6941.0,6970.0,7568.5,8088.0,8752.5,8756.5,9628.0,10901.0,13470.0,12371.0
FMCG,MEAN_FMCG,Interest,1.0,1.0,1.0,2.0,2.0,,,57.38,47.62,47.5,46.62,45.88,57.12,76.0,94.12,78.12,82.0,116.11,171.0
FMCG,MEDIAN_FMCG,Interest,1.0,1.0,1.0,2.0,2.0,,,50.0,44.0,41.0,37.5,36.0,33.5,53.5,79.0,75.0,77.5,114.0,144.0
FMCG,MEAN_FMCG,Other Income,55.0,17.0,77.0,91.0,98.0,,,317.0,274.75,396.0,298.12,428.75,475.0,453.62,482.5,487.25,399.88,493.44,396.62
FMCG,MEDIAN_FMCG,Other Income,55.0,17.0,77.0,91.0,98.0,,,107.0,93.0,148.0,164.0,223.5,287.0,248.0,234.0,241.5,220.5,431.0,346.5
FMCG,MEAN_FMCG,Pat,140.0,148.0,237.0,288.0,436.0,,,1899.75,2137.88,2395.62,2432.38,2717.62,3012.75,3459.0,3895.12,3971.88,4326.12,4968.33,5330.88
FMCG,MEDIAN_FMCG,Pat,140.0,148.0,237.0,288.0,436.0,,,805.5,867.5,1022.0,1042.5,1294.0,1496.0,1827.0,1472.5,1786.0,1762.5,2316.0,1972.5
FMCG,MEAN_FMCG,Pbt,191.0,195.0,306.0,349.0,500.0,,,2627.25,2985.12,3437.88,3628.5,3988.38,4365.62,4832.5,5052.25,5249.88,5754.0,6586.22,7172.25
FMCG,MEDIAN_FMCG,Pbt,191.0,195.0,306.0,349.0,500.0,,,986.5,1083.0,1284.0,1387.0,1649.0,1866.0,1926.5,1802.0,2297.0,2212.0,3033.0,2636.0
FMCG,MEAN_FMCG,Revenue,1129.0,1291.0,1470.0,1698.0,1960.0,,,11960.75,13343.62,14779.12,15061.25,15924.75,16848.75,18771.25,19157.38,20823.88,24720.88,27399.22,29047.25
FMCG,MEDIAN_FMCG,Revenue,1129.0,1291.0,1470.0,1698.0,1960.0,,,6298.5,7328.5,8065.5,8410.5,9161.0,9880.5,10684.5,10755.5,12082.5,13206.0,16301.0,15432.5
FMCG,MEAN_FMCG,Net Margin %,12.4,11.46,16.12,16.96,22.24,,,11.88,12.03,12.52,13.3,14.53,14.99,15.9,16.33,16.48,14.63,15.05,13.86
FMCG,MEDIAN_FMCG,Net Margin %,12.4,11.46,16.12,16.96,22.24,,,11.76,10.76,11.14,12.32,13.62,13.9,15.42,14.68,15.25,13.86,14.21,15.08
Infrastructure,MEAN_Infrastructure,Depreciation,,,,,,,,989.33,1311.67,1502.0,471.67,457.67,460.0,374.33,379.67,433.33,706.0,1157.0,1416.33
Infrastructure,MEDIAN_Infrastructure,Depreciation,,,,,,,,442.0,477.0,707.0,314.0,315.0,544.0,390.0,468.0,537.0,683.0,832.0,995.0
Infrastructure,MEAN_Infrastructure,Ebit,,,,,,,,2827.67,3966.67,5222.67,1779.33,1878.0,1866.67,2168.33,2112.0,1925.67,2439.0,4469.0,5389.33
Infrastructure,MEDIAN_Infrastructure,Ebit,,,,,,,,1639.0,1759.0,2218.0,1684.0,1902.0,2038.0,1969.0,2294.0,2352.0,2575.0,3130.0,3022.0
Infrastructure,MEAN_Infrastructure,Eps In Rs,,,,,,,,5.78,7.21,6.74,4.39,3.86,4.11,6.19,5.97,4.37,5.19,10.83,13.58
Infrastructure,MEDIAN_Infrastructure,Eps In Rs,,,,,,,,1.67,1.38,1.54,2.17,2.04,2.81,6.52,5.52,4.4,7.06,9.7,11.32
Infrastructure,MEAN_Infrastructure,Expenses,,,,,,,,16182.67,18017.0,20719.67,14442.0,15248.67,14803.0,17825.0,17606.33,15669.33,26348.67,45362.33,36169.0
Infrastructure,MEDIAN_Infrastructure,Expenses,,,,,,,,6146.0,6514.0,8513.0,8540.0,8326.0,7518.0,11303.0,7824.0,7030.0,10110.0,14094.0,19076.0
Infrastructure,MEAN_Infrastructure,Interest,,,,,,,,1570.33,2372.33,2910.0,1023.33,1037.33,895.33,1091.0,1233.33,1184.67,1632.67,2001.67,2339.33
Infrastructure,MEDIAN_Infrastructure,Interest,,,,,,,,624.0,760.0,937.0,1070.0,1257.0,976.0,1126.0,1572.0,1377.0,1894.0,1521.0,1868.0
Infrastructure,MEAN_Infrastructure,Other Income,,,,,,,,666.33,460.67,344.0,414.0,319.67,211.67,239.0,395.67,262.67,612.0,426.0,679.33
Infrastructure,MEDIAN_Infrastructure,Other Income,,,,,,,,133.0,120.0,127.0,127.0,123.0,295.0,196.0,252.0,189.0,552.0,300.0,793.0
Infrastructure,MEAN_Infrastructure,Pat,,,,,,,,605.67,1032.33,962.67,574.0,549.33,551.0,641.33,691.67,482.0,547.67,1262.67,1560.33
Infrastructure,MEDIAN_Infrastructure,Pat,,,,,,,,554.0,460.0,542.0,640.0,715.0,594.0,568.0,721.0,283.0,494.0,720.0,740.0
Infrastructure,MEAN_Infrastructure,Pbt,,,,,,,,934.0,743.0,1154.0,697.67,703.0,723.33,942.0,894.67,570.33,712.33,1736.33,2312.67
Infrastructure,MEDIAN_Infrastructure,Pbt,,,,,,,,707.0,642.0,686.0,870.0,984.0,487.0,894.0,1122.0,363.0,635.0,1077.0,1061.0
Infrastructure,MEAN_Infrastructure,Revenue,,,,,,,,19010.0,21983.67,25942.33,16221.0,17126.67,16669.67,19994.0,19718.67,17595.0,28787.33,49831.67,41558.33
Infrastructure,MEDIAN_Infrastructure,Revenue,,,,,,,,6968.0,7272.0,9513.0,9527.0,9001.0,8391.0,12896.0,8901.0,7949.0,11138.0,15553.0,20845.0
Infrastructure,MEAN_Infrastructure,Net Margin %,,,,,,,,6.1,5.68,6.05,5.43,4.95,6.49,6.11,5.48,2.81,3.93,5.77,5.06
Infrastructure,MEDIAN_Infrastructure,Net Margin %,,,,,,,,2.63,4.82,3.56,2.94,2.53,1.66,4.4,3.53,2.65,4.44,4.15,3.55
Infrastructure,MEAN_Infrastructure,Revenue CAGR %,,,,,,,,,,,,,,,,,,,7.97
Infrastructure,MEDIAN_Infrastructure,Revenue CAGR %,,,,,,,,,,,,,,,,,,,6.88
Infrastructure,MEAN_Infrastructure,PAT CAGR %,,,,,,,,,,,,,,,,,,,13.13
Infrastructure,MEDIAN_Infrastructure,PAT CAGR %,,,,,,,,,,,,,,,,,,,9.59
IT,MEAN_IT,Depreciation,,,13.0,16.0,17.0,44.0,45.5,438.8,532.8,548.4,730.22,933.11,1001.56,1084.44,1591.11,1908.22,2033.33,2501.12,2574.75
IT,MEDIAN_IT,Depreciation,,,13.0,16.0,17.0,44.0,45.5,172.5,326.0,281.0,410.0,828.0,1085.0,1129.0,1446.0,1458.0,1520.0,2648.5,2612.0
IT,MEAN_IT,Ebit,,,75.0,82.0,68.0,113.0,184.0,4707.8,6313.4,6549.5,8063.33,8908.67,9015.44,10701.44,11643.44,13657.56,15589.11,18960.0,19582.75
IT,MEDIAN_IT,Ebit,,,75.0,82.0,68.0,113.0,184.0,1227.5,2659.5,2599.0,4260.0,4184.0,4710.0,6271.0,5503.0,6796.0,8020.0,12301.0,11569.5
IT,MEAN_IT,Eps In Rs,,,8.48,9.34,7.84,5.78,9.52,34.54,51.15,47.45,30.89,33.54,38.2,46.72,47.51,55.83,80.26,73.02,73.83
IT,MEDIAN_IT,Eps In Rs,,,8.48,9.34,7.84,5.78,9.52,20.43,23.28,27.14,30.05,30.16,36.69,43.7,40.75,45.73,57.27,59.16,67.09
IT,MEAN_IT,Expenses,,,327.0,338.0,320.0,849.5,1043.0,14007.4,17616.7,20582.1,25145.0,28791.22,30073.67,34952.89,38075.78,39016.44,48556.67,65138.88,68523.38
IT,MEDIAN_IT,Expenses,,,327.0,338.0,320.0,849.5,1043.0,5107.5,9201.5,11676.5,22234.0,24956.0,26063.0,28471.0,31365.0,31059.0,36626.0,59588.0,60248.5
IT,MEAN_IT,Interest,,,2.0,4.0,2.0,1.0,1.5,61.1,67.0,66.5,89.78,97.78,101.33,141.56,305.22,247.11,250.78,380.5,484.75
IT,MEDIAN_IT,Interest,,,2.0,4.0,2.0,1.0,1.5,27.0,21.0,20.0,24.0,19.0,17.0,17.0,170.0,174.0,163.0,305.0,431.0
IT,MEAN_IT,Other Income,,,2.0,0.0,1.0,14.0,21.0,538.9,749.8,1130.6,1200.0,1365.22,1448.22,1326.67,1402.11,989.22,1326.56,1438.5,1784.5
IT,MEDIAN_IT,Other Income,,,2.0,0.0,1.0,14.0,21.0,87.5,230.5,150.0,453.0,775.0,1230.0,534.0,589.0,788.0,1067.0,1161.5,1211.0
IT,MEAN_IT,Pat,,,53.0,58.0,49.0,67.5,126.5,3688.8,4964.0,5352.0,6412.22,7018.67,7251.44,8232.67,8609.78,9232.33,11079.44,13056.0,13599.88
IT,MEDIAN_IT,Pat,,,53.0,58.0,49.0,67.5,126.5,1025.5,2029.0,1714.0,3027.0,2851.0,3786.0,4289.0,3897.0,4353.0,5630.0,8111.5,7848.5
IT,MEAN_IT,Pbt,,,62.0,62.0,51.0,81.0,158.5,4747.0,6463.5,7065.1,8443.33,9243.22,9360.89,10802.11,11149.33,12491.44,14631.44,17516.88,18307.75
IT,MEDIAN_IT,Pbt,,,62.0,62.0,51.0,81.0,158.5,986.5,2509.5,2278.0,3857.0,3853.0,4879.0,5543.0,5058.0,5953.0,7452.0,10606.0,10385.0
IT,MEAN_IT,Revenue,,,402.0,419.0,388.0,962.5,1227.0,18715.1,23930.2,27131.5,33208.11,37699.78,39089.33,45654.56,49719.44,52674.0,64145.56,84098.88,88106.25
IT,MEDIAN_IT,Revenue,,,402.0,419.0,388.0,962.5,1227.0,6334.5,11861.0,14208.0,26494.0,29141.0,30773.0,34742.0,36868.0,37855.0,44646.0,71889.0,70878.0
IT,MEAN_IT,Net Margin %,,,13.18,13.84,12.63,7.34,8.94,15.67,17.09,16.42,15.49,14.77,15.23,15.08,14.02,15.1,15.22,13.46,12.91
IT,MEDIAN_IT,Net Margin %,,,13.18,13.84,12.63,7.34,8.94,15.19,17.34,15.42,14.3,14.94,14.69,15.28,13.97,14.82,15.44,12.92,12.64
Metals,MEAN_Metals,Depreciation,,,,,,,,2044.29,3319.43,3490.0,3856.57,3662.57,3757.71,4495.14,4910.43,5175.57,5674.0,6654.71,6951.71
Metals,MEDIAN_Metals,Depreciation,,,,,,,,1813.0,3183.0,3434.0,3323.0,3430.0,3387.0,4041.0,4246.0,4679.0,6001.0,7086.0,7521.0
Metals,MEAN_Metals,Ebit,,,,,,,,7001.14,11802.57,10522.0,1951.57,10757.57,13531.43,18381.29,14596.0,19393.29,33497.86,23741.57,25143.29
Metals,MEDIAN_Metals,Ebit,,,,,,,,6512.0,9169.0,8844.0,2685.0,12317.0,13695.0,18930.0,14306.0,18628.0,28347.0,22666.0,23872.0
Metals,MEAN_Metals,Eps In Rs,,,,,,,,11.22,10.36,-1.81,-4.24,7.67,15.32,17.6,7.58,17.64,42.65,22.98,23.36
Metals,MEDIAN_Metals,Eps In Rs,,,,,,,,5.64,6.42,4.93,-1.21,8.47,11.93,19.01,5.13,15.5,32.88,17.14,11.4
Metals,MEAN_Metals,Expenses,,,,,,,,47250.43,57218.86,61331.43,59426.0,56601.57,65980.86,73580.0,69000.86,70702.57,103256.14,124857.0,122410.29
Metals,MEDIAN_Metals,Expenses,,,,,,,,39982.0,46557.0,51595.0,59147.0,50849.0,66989.0,68877.0,63704.0,60703.0,87908.0,112877.0,108415.0
Metals,MEAN_Metals,Interest,,,,,,,,1342.0,2327.0,2820.29,3069.71,3342.29,3067.0,3500.43,3567.43,3426.86,3039.0,3695.43,4615.29
Metals,MEDIAN_Metals,Interest,,,,,,,,846.0,2702.0,3493.0,3601.0,3768.0,3701.0,3778.0,4197.0,3738.0,3768.0,3646.0,3858.0
Metals,MEAN_Metals,Other Income,,,,,,,,2028.57,1865.57,-620.0,3173.71,1207.71,3711.86,1974.57,-1436.86,1121.57,1638.43,2497.43,1771.57
Metals,MEDIAN_Metals,Other Income,,,,,,,,1111.0,1874.0,892.0,1682.0,910.0,2879.0,1127.0,280.0,473.0,1300.0,1856.0,1500.0
Metals,MEAN_Metals,Pat,,,,,,,,3566.14,5974.0,1241.43,-986.71,3080.43,7742.29,8038.43,3787.14,8243.57,19882.43,10902.14,9681.14
Metals,MEDIAN_Metals,Pat,,,,,,,,2329.0,3665.0,1722.0,-497.0,2543.0,6113.0,7524.0,3573.0,7873.0,17378.0,8075.0,7539.0
Metals,MEAN_Metals,Pbt,,,,,,,,5643.0,8022.14,3591.71,-1801.14,4960.14,10418.71,12360.29,4681.43,11912.71,26423.29,15888.57,15347.86
Metals,MEDIAN_Metals,Pbt,,,,,,,,3460.0,6722.0,2245.0,-203.0,4287.0,8157.0,11168.0,3302.0,12015.0,23616.0,13241.0,13380.0
Metals,MEAN_Metals,Revenue,,,,,,,,54251.71,69021.57,71853.57,61377.43,67359.14,79512.29,91961.14,83596.71,90096.0,136754.0,148598.57,147553.71
Metals,MEDIAN_Metals,Revenue,,,,,,,,44891.0,66152.0,73710.0,64262.0,72225.0,85244.0,92048.0,84447.0,88021.0,132732.0,147308.0,143727.0
Metals,MEAN_Metals,Net Margin %,,,,,,,,24.78,14.7,8.48,2.4,7.79,11.95,12.64,7.87,13.68,17.18,10.99,9.75
Metals,MEDIAN_Metals,Net Margin %,,,,,,,,5.19,5.67,3.25,-0.71,6.24,8.5,8.88,3.44,9.86,15.84,4.52,5.13
Metals,MEAN_Metals,Revenue CAGR %,,,,,,,,,,,,,,,,,,,13.42
Metals,MEDIAN_Metals,Revenue CAGR %,,,,,,,,,,,,,,,,,,,8.07
Metals,MEAN_Metals,PAT CAGR %,,,,,,,,,,,,,,,,,,,7.31
Metals,MEDIAN_Metals,PAT CAGR %,,,,,,,,,,,,,,,,,,,7.22
Oil & Gas,MEAN_Oil & Gas,Depreciation,,,,,,,,6290.5,7482.25,7969.5,7628.75,8646.5,10668.0,11961.5,13176.0,14032.0,15227.25,17377.25,21349.0
Oil & Gas,MEDIAN_Oil & Gas,Depreciation,,,,,,,,6275.5,6422.5,6490.0,6530.5,6593.5,9116.5,11300.5,12141.5,13856.0,14651.5,13629.5,16217.5
Oil & Gas,MEAN_Oil & Gas,Ebit,,,,,,,,22173.0,23924.75,22256.25,22259.5,27063.0,33233.5,43649.5,38927.0,35799.25,53529.0,60150.0,73037.75
Oil & Gas,MEDIAN_Oil & Gas,Ebit,,,,,,,,20291.0,21461.5,21540.0,21835.5,26164.0,32345.5,42378.5,30563.5,28359.0,47517.5,45391.0,58574.5
Oil & Gas,MEAN_Oil & Gas,Eps In Rs,,,,,,,,15.1,15.15,12.62,11.46,13.6,16.77,20.79,20.13,20.65,33.51,34.92,36.15
Oil & Gas,MEDIAN_Oil & Gas,Eps In Rs,,,,,,,,17.02,16.44,14.38,10.78,13.94,16.64,22.1,21.42,17.33,35.38,38.73,39.04
Oil & Gas,MEAN_Oil & Gas,Expenses,,,,,,,,132547.5,145849.5,129201.25,92363.75,134081.5,161447.5,226333.5,232207.0,175486.75,272619.5,362459.75,340815.75
Oil & Gas,MEDIAN_Oil & Gas,Expenses,,,,,,,,81014.5,89384.0,86768.0,66209.0,136116.5,156256.0,206528.5,204059.0,152251.0,244490.5,347466.0,303737.5
Oil & Gas,MEAN_Oil & Gas,Interest,,,,,,,,1096.75,1300.0,1795.25,2167.0,2097.5,3475.0,5778.75,7618.0,6776.75,5355.5,7181.5,8748.75
Oil & Gas,MEDIAN_Oil & Gas,Interest,,,,,,,,460.5,646.5,1758.0,2256.5,2050.0,2776.5,3230.5,4068.0,2869.5,3318.0,4395.0,5579.0
